session_id,timestamp,image_filename,steering_angle,speed_kmh,brake,autonomous_mode,line_detected,gps_x,gps_y,lidar_obstacle_detected,lidar_obstacle_distance,evasion_phase,obstacle_type
20260612_000237,2026-06-12T07:05:56.047,frame_000392.jpg,0.0000,42.74,0.4823,0,0,-42.198,47.222,0,,0,
20260612_000237,2026-06-12T07:05:56.551,frame_000393.jpg,0.0000,42.43,0.4823,0,1,-46.242,47.198,0,,0,
20260612_000237,2026-06-12T07:05:57.056,frame_000394.jpg,0.0000,43.06,0.4823,0,1,-50.568,47.174,0,,0,
20260612_000237,2026-06-12T07:05:57.561,frame_000395.jpg,0.0000,43.37,0.4823,0,1,-54.632,47.154,0,,0,
20260612_000237,2026-06-12T07:05:58.065,frame_000396.jpg,0.0000,43.37,0.4823,0,1,-58.507,47.132,0,,0,
20260612_000237,2026-06-12T07:05:58.570,frame_000397.jpg,0.0000,43.69,0.4823,0,1,-62.621,47.109,0,,0,
20260612_000237,2026-06-12T07:05:59.081,frame_000398.jpg,-0.1235,43.69,0.4823,0,1,-66.849,47.083,1,16.02,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:05:59.585,frame_000399.jpg,-0.1071,43.37,0.4823,0,1,-70.793,46.765,1,17.08,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:00.088,frame_000400.jpg,0.0000,43.69,0.4823,0,1,-75.009,45.746,0,,0,
20260612_000237,2026-06-12T07:06:00.594,frame_000401.jpg,-0.1071,43.37,0.4823,0,1,-79.296,44.452,1,16.35,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:01.098,frame_000402.jpg,-0.1071,43.37,0.4823,0,1,-83.273,42.780,1,17.42,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:01.598,frame_000403.jpg,-0.0851,43.37,0.4823,0,1,-86.762,40.669,1,18.85,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:02.109,frame_000404.jpg,0.0000,43.69,0.4823,0,1,-90.120,38.102,0,,0,
20260612_000237,2026-06-12T07:06:02.616,frame_000405.jpg,-0.0741,43.69,0.4823,0,0,-93.352,35.565,1,21.01,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:03.119,frame_000406.jpg,-0.1235,43.69,0.4823,0,0,-96.293,33.095,1,15.20,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:03.631,frame_000407.jpg,-0.0851,43.69,0.4823,0,1,-98.746,30.323,1,16.60,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:04.143,frame_000408.jpg,-0.0851,43.69,0.4823,0,0,-101.284,26.636,1,15.77,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:04.646,frame_000409.jpg,-0.0851,43.37,0.4823,0,0,-103.449,22.902,1,15.77,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:05.153,frame_000410.jpg,-0.1290,43.37,0.4823,0,1,-105.143,18.951,1,16.68,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:05.664,frame_000411.jpg,0.0000,43.37,0.4823,0,1,-106.216,14.779,0,,0,
20260612_000237,2026-06-12T07:06:06.164,frame_000412.jpg,-0.0906,43.37,0.4823,0,1,-107.012,10.766,1,19.09,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:06.678,frame_000413.jpg,-0.0851,43.69,0.4823,0,1,-107.481,6.944,0,,0,
20260612_000237,2026-06-12T07:06:07.181,frame_000414.jpg,0.0000,43.37,0.4823,0,1,-107.748,3.222,1,24.53,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:07.682,frame_000415.jpg,0.0000,43.37,0.4823,0,1,-107.835,-0.384,0,,0,
20260612_000237,2026-06-12T07:06:08.185,frame_000416.jpg,-0.0851,43.06,0.4823,0,1,-107.918,-4.232,0,,0,
20260612_000237,2026-06-12T07:06:08.689,frame_000417.jpg,0.0000,43.06,0.4823,0,1,-107.926,-7.953,0,,0,
20260612_000237,2026-06-12T07:06:09.198,frame_000418.jpg,0.0000,8.24,0.4823,0,1,-107.872,-11.821,0,,0,
20260612_000237,2026-06-12T07:06:09.706,frame_000419.jpg,0.0000,-9.65,0.4823,0,1,-107.820,-15.193,1,21.63,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:10.212,frame_000420.jpg,0.1070,-9.65,0.4823,0,1,-107.810,-18.235,1,18.61,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:10.718,frame_000421.jpg,0.1290,-9.65,0.4823,0,0,-107.979,-20.816,1,16.13,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:11.218,frame_000422.jpg,0.1510,29.88,0.4823,0,0,-108.308,-22.981,1,13.90,1,VEHICLE
20260612_000237,2026-06-12T07:06:11.731,frame_000423.jpg,0.0000,28.31,0.4823,0,0,-108.907,-25.343,1,11.46,1,VEHICLE
20260612_000237,2026-06-12T07:06:12.239,frame_000424.jpg,0.0000,31.14,0.4823,0,0,-109.661,-27.978,1,13.72,1,VEHICLE
20260612_000237,2026-06-12T07:06:12.754,frame_000425.jpg,0.0000,31.76,0.4823,0,0,-110.479,-30.816,1,11.62,1,VEHICLE
20260612_000237,2026-06-12T07:06:13.263,frame_000426.jpg,0.0000,31.45,0.4823,0,0,-111.240,-33.701,1,8.81,1,VEHICLE
20260612_000237,2026-06-12T07:06:13.778,frame_000427.jpg,0.0000,31.76,0.4823,0,0,-111.842,-36.619,1,9.33,1,VEHICLE
20260612_000237,2026-06-12T07:06:14.283,frame_000428.jpg,0.0000,33.02,0.4823,0,0,-112.257,-39.773,0,,2,
20260612_000237,2026-06-12T07:06:14.793,frame_000429.jpg,-0.1455,34.90,0.4823,0,0,-112.560,-42.823,0,,2,
20260612_000237,2026-06-12T07:06:15.300,frame_000430.jpg,-0.0851,36.78,0.4823,0,0,-112.435,-46.214,1,20.45,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:15.801,frame_000431.jpg,0.0000,36.78,0.4823,0,0,-111.926,-49.423,0,,2,
20260612_000237,2026-06-12T07:06:16.308,frame_000432.jpg,-0.0851,36.78,0.4823,0,0,-111.335,-52.867,0,,2,
20260612_000237,2026-06-12T07:06:16.814,frame_000433.jpg,0.0000,37.10,0.4823,0,0,-110.644,-56.500,0,,2,
20260612_000237,2026-06-12T07:06:17.325,frame_000434.jpg,0.0000,37.10,0.4823,0,0,-109.892,-60.148,0,,2,
20260612_000237,2026-06-12T07:06:17.831,frame_000435.jpg,-0.1290,38.67,0.4823,0,1,-109.138,-63.551,0,,2,
20260612_000237,2026-06-12T07:06:18.335,frame_000436.jpg,0.0000,38.04,0.4823,0,1,-108.246,-66.938,0,,2,
20260612_000237,2026-06-12T07:06:18.848,frame_000437.jpg,0.0000,38.35,0.4823,0,1,-107.286,-70.435,0,,2,
20260612_000237,2026-06-12T07:06:19.364,frame_000438.jpg,-0.0796,38.35,0.4823,0,1,-106.296,-73.942,0,,0,
20260612_000237,2026-06-12T07:06:19.868,frame_000439.jpg,0.0000,39.29,0.4823,0,1,-105.177,-77.183,0,,0,
20260612_000237,2026-06-12T07:06:20.370,frame_000440.jpg,0.0000,38.98,0.4823,0,1,-103.935,-80.545,1,17.49,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:20.874,frame_000441.jpg,-0.0961,39.61,0.4823,0,1,-102.386,-84.028,0,,0,
20260612_000237,2026-06-12T07:06:21.375,frame_000442.jpg,-0.1235,39.61,0.4823,0,1,-100.691,-87.324,1,16.29,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:21.876,frame_000443.jpg,0.0000,39.92,0.4823,0,1,-98.690,-90.177,0,,0,
20260612_000237,2026-06-12T07:06:22.385,frame_000444.jpg,-0.1016,39.92,0.4823,0,0,-96.360,-93.115,1,15.87,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:22.893,frame_000445.jpg,-0.1016,39.61,0.4823,0,1,-93.818,-95.847,1,16.39,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:23.401,frame_000446.jpg,-0.0741,39.92,0.4823,0,0,-90.794,-98.402,0,,0,
20260612_000237,2026-06-12T07:06:23.912,frame_000447.jpg,-0.0741,40.23,0.4823,0,1,-87.536,-100.690,0,,0,
20260612_000237,2026-06-12T07:06:24.423,frame_000448.jpg,-0.0961,40.55,0.4823,0,0,-84.300,-102.678,1,15.97,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:24.930,frame_000449.jpg,-0.0796,41.18,0.4823,0,1,-80.847,-104.310,0,,0,
20260612_000237,2026-06-12T07:06:25.431,frame_000450.jpg,0.0000,41.18,0.4823,0,1,-77.298,-105.538,0,,0,
20260612_000237,2026-06-12T07:06:25.948,frame_000451.jpg,-0.0741,41.49,0.4823,0,0,-73.665,-106.570,0,,0,
20260612_000237,2026-06-12T07:06:26.464,frame_000452.jpg,-0.1016,41.18,0.4823,0,0,-69.980,-107.383,1,18.28,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:26.969,frame_000453.jpg,0.0000,41.80,0.4823,0,1,-66.443,-107.758,0,,0,
20260612_000237,2026-06-12T07:06:27.483,frame_000454.jpg,-0.0961,41.80,0.4823,0,0,-62.278,-107.943,0,,0,
20260612_000237,2026-06-12T07:06:27.988,frame_000455.jpg,0.0000,40.55,0.4823,0,1,-58.358,-107.983,0,,0,
20260612_000237,2026-06-12T07:06:28.497,frame_000456.jpg,0.0000,40.86,0.4823,0,1,-54.398,-107.889,0,,0,
20260612_000237,2026-06-12T07:06:29.004,frame_000457.jpg,0.0000,40.55,0.4823,0,1,-50.797,-107.800,0,,0,
20260612_000237,2026-06-12T07:06:29.505,frame_000458.jpg,0.0000,39.61,0.4823,0,1,-47.467,-107.718,1,21.75,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:30.018,frame_000459.jpg,0.0000,27.69,0.4823,0,1,-43.802,-107.628,1,18.09,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:30.519,frame_000460.jpg,0.1290,-9.65,0.4823,0,1,-40.675,-107.611,1,15.00,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:31.027,frame_000461.jpg,0.1619,-9.65,0.4823,0,0,-38.136,-107.817,1,12.67,1,VEHICLE
20260612_000237,2026-06-12T07:06:31.529,frame_000462.jpg,0.1729,-9.65,0.4823,0,0,-35.984,-108.213,1,14.12,1,VEHICLE
20260612_000237,2026-06-12T07:06:32.038,frame_000463.jpg,0.1619,28.63,0.4823,0,0,-33.964,-108.820,1,10.57,1,VEHICLE
20260612_000237,2026-06-12T07:06:32.547,frame_000464.jpg,0.0000,45.25,0.4823,0,0,-31.882,-109.629,1,12.45,1,VEHICLE
20260612_000237,2026-06-12T07:06:33.058,frame_000465.jpg,-0.1180,45.57,0.4823,0,0,-29.317,-110.604,1,9.90,1,VEHICLE
20260612_000237,2026-06-12T07:06:33.564,frame_000466.jpg,0.0000,45.25,0.4823,0,0,-26.197,-111.546,1,17.32,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:34.068,frame_000467.jpg,-0.1235,45.57,0.4823,0,0,-23.201,-112.347,1,14.20,1,VEHICLE
20260612_000237,2026-06-12T07:06:34.574,frame_000468.jpg,-0.1235,45.88,0.4823,0,0,-19.855,-112.904,1,10.82,1,VEHICLE
20260612_000237,2026-06-12T07:06:35.080,frame_000469.jpg,-0.1290,45.88,0.4823,0,0,-16.041,-113.017,1,13.70,1,VEHICLE
20260612_000237,2026-06-12T07:06:35.588,frame_000470.jpg,0.0000,45.88,0.4823,0,0,-12.144,-112.590,0,,2,
20260612_000237,2026-06-12T07:06:36.099,frame_000471.jpg,0.0000,45.88,0.4823,0,0,-8.500,-112.016,0,,2,
20260612_000237,2026-06-12T07:06:36.620,frame_000472.jpg,0.0000,46.20,0.4823,0,0,-4.609,-111.269,0,,2,
20260612_000237,2026-06-12T07:06:37.123,frame_000473.jpg,-0.0796,46.51,0.4823,0,0,-0.066,-110.387,0,,2,
20260612_000237,2026-06-12T07:06:37.629,frame_000474.jpg,0.0000,46.51,0.4823,0,1,4.456,-109.381,0,,2,
20260612_000237,2026-06-12T07:06:38.130,frame_000475.jpg,0.0000,46.51,0.4823,0,1,8.599,-108.366,0,,2,
20260612_000237,2026-06-12T07:06:38.640,frame_000476.jpg,-0.1784,46.20,0.4823,0,1,12.972,-107.280,0,,2,
20260612_000237,2026-06-12T07:06:39.156,frame_000477.jpg,0.0000,46.20,0.4823,0,1,16.925,-105.880,1,19.74,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:39.669,frame_000478.jpg,0.0000,46.20,0.4823,0,1,20.648,-104.121,0,,2,
20260612_000237,2026-06-12T07:06:40.172,frame_000479.jpg,-0.1235,46.20,0.4823,0,1,24.346,-102.319,1,17.40,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:40.686,frame_000480.jpg,0.0000,46.51,0.4823,0,1,27.903,-100.064,0,,0,
20260612_000237,2026-06-12T07:06:41.197,frame_000481.jpg,-0.0961,46.20,0.4823,0,1,30.881,-97.785,1,17.52,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:41.703,frame_000482.jpg,-0.1071,46.51,0.4823,0,1,33.702,-95.331,1,22.59,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:42.212,frame_000483.jpg,-0.0741,46.82,0.4823,0,1,36.780,-92.226,1,17.29,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:42.719,frame_000484.jpg,-0.0741,47.14,0.4823,0,1,39.264,-88.900,1,18.13,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:43.225,frame_000485.jpg,-0.0741,47.14,0.4823,0,1,41.285,-85.554,1,18.30,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:43.729,frame_000486.jpg,-0.0741,47.14,0.4823,0,1,42.940,-82.152,1,18.04,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:44.249,frame_000487.jpg,-0.0741,47.14,0.4823,0,1,44.329,-78.485,1,21.62,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:44.764,frame_000488.jpg,-0.0741,47.14,0.4823,0,1,45.392,-74.831,1,17.99,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:45.266,frame_000489.jpg,-0.0741,46.82,0.4823,0,1,46.248,-71.143,0,,0,
20260612_000237,2026-06-12T07:06:45.778,frame_000490.jpg,0.0000,47.14,0.4823,0,1,46.809,-67.667,0,,0,
20260612_000237,2026-06-12T07:06:46.291,frame_000491.jpg,-0.1016,47.14,0.4823,0,0,47.337,-64.055,0,,0,
20260612_000237,2026-06-12T07:06:46.802,frame_000492.jpg,0.0000,46.82,0.4823,0,0,47.618,-60.173,0,,0,
20260612_000237,2026-06-12T07:06:47.313,frame_000493.jpg,0.0000,46.51,0.4823,0,0,47.720,-55.625,0,,0,
20260612_000237,2026-06-12T07:06:47.822,frame_000494.jpg,0.0000,46.51,0.4823,0,0,47.804,-51.494,0,,0,
20260612_000237,2026-06-12T07:06:48.336,frame_000495.jpg,0.0000,46.82,0.4823,0,0,47.885,-47.470,0,,0,
20260612_000237,2026-06-12T07:06:48.845,frame_000496.jpg,0.0000,47.14,0.4823,0,1,47.969,-43.304,0,,0,
20260612_000237,2026-06-12T07:06:49.348,frame_000497.jpg,0.0000,47.14,0.4823,0,1,48.051,-39.238,0,,0,
20260612_000237,2026-06-12T07:06:49.851,frame_000498.jpg,0.0000,47.45,0.4823,0,0,48.134,-35.166,0,,0,
20260612_000237,2026-06-12T07:06:50.363,frame_000499.jpg,0.0000,47.45,0.4823,0,0,48.216,-31.101,0,,0,
20260612_000237,2026-06-12T07:06:50.868,frame_000500.jpg,0.0000,47.45,0.4823,0,0,48.298,-27.271,1,23.63,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:51.379,frame_000501.jpg,0.0000,47.76,0.4823,0,0,48.385,-23.047,1,23.55,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:51.886,frame_000502.jpg,0.0000,47.76,0.4823,0,0,48.428,-18.419,0,,0,
20260612_000237,2026-06-12T07:06:52.393,frame_000503.jpg,0.0000,48.08,0.4823,0,0,48.342,-13.632,0,,0,
20260612_000237,2026-06-12T07:06:52.903,frame_000504.jpg,0.0000,48.39,0.4823,0,1,48.255,-9.098,0,,0,
20260612_000237,2026-06-12T07:06:53.410,frame_000505.jpg,-0.0796,48.39,0.4823,0,1,48.131,-4.545,1,22.45,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:53.923,frame_000506.jpg,0.0000,48.39,0.4823,0,1,47.709,-0.411,0,,0,
20260612_000237,2026-06-12T07:06:54.437,frame_000507.jpg,0.0000,48.71,0.4823,0,1,47.181,3.868,0,,0,
20260612_000237,2026-06-12T07:06:54.941,frame_000508.jpg,-0.1016,49.33,0.4823,0,1,46.616,8.044,1,19.83,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:55.457,frame_000509.jpg,0.0000,49.33,0.4823,0,0,45.669,12.312,0,,0,
20260612_000237,2026-06-12T07:06:55.968,frame_000510.jpg,-0.0741,49.33,0.4823,0,1,44.519,16.520,1,19.22,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:56.475,frame_000511.jpg,0.0000,49.65,0.4823,0,1,42.860,20.727,0,,0,
20260612_000237,2026-06-12T07:06:56.993,frame_000512.jpg,-0.0906,49.96,0.4823,0,1,40.917,25.144,1,16.98,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:57.507,frame_000513.jpg,-0.0851,49.96,0.4823,0,1,38.432,29.277,1,17.33,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:58.011,frame_000514.jpg,-0.0741,50.27,0.4823,0,1,35.489,32.963,1,17.48,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:58.514,frame_000515.jpg,0.0000,50.90,0.4823,0,1,32.122,36.305,1,22.51,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:59.029,frame_000516.jpg,-0.1126,50.90,0.4823,0,0,28.749,39.289,1,15.37,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:06:59.542,frame_000517.jpg,-0.0796,51.21,0.4823,0,1,24.993,41.974,1,15.88,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:00.056,frame_000518.jpg,-0.1071,51.21,0.4823,0,1,21.235,43.903,1,16.67,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:00.557,frame_000519.jpg,-0.0741,51.21,0.4823,0,1,17.103,45.337,1,18.04,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:01.066,frame_000520.jpg,-0.0741,51.21,0.4823,0,1,12.828,46.363,1,18.96,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:01.567,frame_000521.jpg,-0.0741,51.21,0.4823,0,1,7.912,47.087,0,,0,
20260612_000237,2026-06-12T07:07:02.070,frame_000522.jpg,0.0000,51.53,0.4823,0,1,3.227,47.509,0,,0,
20260612_000237,2026-06-12T07:07:02.586,frame_000523.jpg,-0.0796,51.53,0.4823,0,1,-1.595,47.836,1,21.81,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:03.101,frame_000524.jpg,0.0000,50.59,0.4823,0,1,-6.429,47.785,0,,0,
20260612_000237,2026-06-12T07:07:03.614,frame_000525.jpg,0.0000,50.90,0.4823,0,1,-11.241,47.674,0,,0,
20260612_000237,2026-06-12T07:07:04.125,frame_000526.jpg,0.0000,51.21,0.4823,0,1,-15.629,47.572,0,,0,
20260612_000237,2026-06-12T07:07:04.631,frame_000527.jpg,0.0000,51.21,0.4823,0,1,-20.147,47.467,0,,0,
20260612_000237,2026-06-12T07:07:05.147,frame_000528.jpg,0.0000,50.90,0.4823,0,1,-24.385,47.370,0,,0,
20260612_000237,2026-06-12T07:07:05.669,frame_000529.jpg,0.0000,50.90,0.4823,0,0,-28.761,47.269,0,,0,
20260612_000237,2026-06-12T07:07:06.177,frame_000530.jpg,0.0000,50.59,0.4823,0,0,-33.131,47.169,0,,0,
20260612_000237,2026-06-12T07:07:06.688,frame_000531.jpg,0.0000,50.27,0.4823,0,0,-38.042,47.058,0,,0,
20260612_000237,2026-06-12T07:07:07.200,frame_000532.jpg,0.0000,50.90,0.4823,0,0,-42.671,47.036,0,,0,
20260612_000237,2026-06-12T07:07:07.715,frame_000533.jpg,0.0000,51.53,0.4823,0,1,-47.948,47.026,0,,0,
20260612_000237,2026-06-12T07:07:08.219,frame_000534.jpg,0.0000,51.84,0.4823,0,1,-53.260,47.015,0,,0,
20260612_000237,2026-06-12T07:07:08.723,frame_000535.jpg,0.0000,51.84,0.4823,0,1,-58.255,47.006,0,,0,
20260612_000237,2026-06-12T07:07:09.225,frame_000536.jpg,0.0000,51.53,0.4823,0,1,-62.424,46.997,0,,0,
20260612_000237,2026-06-12T07:07:09.731,frame_000537.jpg,-0.0741,51.84,0.4823,0,0,-66.711,46.988,1,15.84,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:10.249,frame_000538.jpg,-0.0796,51.53,0.4823,0,1,-71.531,46.694,1,16.92,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:10.755,frame_000539.jpg,0.0000,51.84,0.4823,0,0,-75.996,45.698,0,,0,
20260612_000237,2026-06-12T07:07:11.264,frame_000540.jpg,-0.1235,51.53,0.4823,0,0,-80.607,44.596,1,22.15,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:11.769,frame_000541.jpg,-0.1729,51.53,0.4823,0,0,-85.051,43.167,1,14.12,0,OBSTACLE
20260612_000237,2026-06-12T07:07:12.276,frame_000542.jpg,-0.1126,51.53,0.4823,0,1,-88.852,40.812,1,17.90,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:12.789,frame_000543.jpg,-0.0741,51.53,0.4823,0,1,-92.310,37.610,0,,0,
20260612_000237,2026-06-12T07:07:13.299,frame_000544.jpg,-0.0851,51.53,0.4823,0,1,-95.586,34.230,1,17.71,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:13.815,frame_000545.jpg,-0.0851,51.53,0.4823,0,1,-98.417,30.479,1,18.75,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:14.326,frame_000546.jpg,0.0000,51.53,0.4823,0,1,-100.736,26.534,0,,0,
20260612_000237,2026-06-12T07:07:14.831,frame_000547.jpg,-0.1071,51.53,0.4823,0,1,-102.998,22.394,1,16.61,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:15.340,frame_000548.jpg,-0.1071,51.53,0.4823,0,1,-104.868,18.068,0,,0,
20260612_000237,2026-06-12T07:07:15.841,frame_000549.jpg,-0.1071,51.53,0.4823,0,1,-106.244,13.593,1,18.34,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:16.349,frame_000550.jpg,0.0000,51.53,0.4823,0,1,-106.896,9.366,0,,0,
20260612_000237,2026-06-12T07:07:16.857,frame_000551.jpg,0.0000,51.53,0.4823,0,1,-107.393,4.819,1,22.30,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:17.368,frame_000552.jpg,0.0000,51.53,0.4823,0,1,-107.684,0.392,0,,0,
20260612_000237,2026-06-12T07:07:17.869,frame_000553.jpg,0.0000,51.21,0.4823,0,1,-107.673,-4.310,0,,0,
20260612_000237,2026-06-12T07:07:18.374,frame_000554.jpg,0.0000,51.84,0.4823,0,1,-107.620,-8.578,0,,0,
20260612_000237,2026-06-12T07:07:18.880,frame_000555.jpg,0.0000,44.63,0.4823,0,1,-107.552,-13.383,1,23.42,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:19.392,frame_000556.jpg,0.0906,-9.65,0.4823,0,1,-107.483,-17.899,1,18.91,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:19.903,frame_000557.jpg,0.1345,-9.65,0.4823,0,1,-107.577,-22.155,1,14.73,1,VEHICLE
20260612_000237,2026-06-12T07:07:20.415,frame_000558.jpg,0.1345,-9.65,0.4823,0,0,-108.122,-25.735,1,14.97,1,VEHICLE
20260612_000237,2026-06-12T07:07:20.926,frame_000559.jpg,0.0000,36.16,0.4823,0,0,-108.958,-28.788,1,11.55,1,VEHICLE
20260612_000237,2026-06-12T07:07:21.438,frame_000560.jpg,0.0000,44.00,0.4823,0,0,-109.819,-31.711,1,11.76,1,VEHICLE
20260612_000237,2026-06-12T07:07:21.941,frame_000561.jpg,-0.0796,46.51,0.4823,0,0,-110.779,-35.053,0,,2,
20260612_000237,2026-06-12T07:07:22.453,frame_000562.jpg,-0.1235,47.76,0.4823,0,0,-111.686,-39.241,0,,2,
20260612_000237,2026-06-12T07:07:22.965,frame_000563.jpg,0.0000,48.39,0.4823,0,0,-112.193,-43.619,1,12.41,2,OBSTACLE
20260612_000237,2026-06-12T07:07:23.466,frame_000564.jpg,-0.1400,49.33,0.4823,0,0,-112.253,-48.052,0,,2,
20260612_000237,2026-06-12T07:07:23.975,frame_000565.jpg,-0.1071,48.71,0.4823,0,0,-111.963,-52.456,1,21.24,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:24.476,frame_000566.jpg,0.0000,45.25,0.4823,0,0,-111.004,-56.789,0,,2,
20260612_000237,2026-06-12T07:07:24.985,frame_000567.jpg,0.0000,44.31,0.4823,0,0,-109.954,-61.071,0,,2,
20260612_000237,2026-06-12T07:07:25.500,frame_000568.jpg,0.0000,45.57,0.4823,0,1,-108.940,-65.183,0,,2,
20260612_000237,2026-06-12T07:07:26.017,frame_000569.jpg,-0.0741,47.45,0.4823,0,1,-107.958,-69.171,0,,2,
20260612_000237,2026-06-12T07:07:26.522,frame_000570.jpg,0.0000,47.45,0.4823,0,1,-106.754,-73.364,1,19.05,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:27.022,frame_000571.jpg,-0.0796,47.76,0.4823,0,0,-105.217,-77.879,1,17.85,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:27.530,frame_000572.jpg,0.0000,47.76,0.4823,0,1,-103.036,-82.540,0,,0,
20260612_000237,2026-06-12T07:07:28.038,frame_000573.jpg,-0.0796,49.02,0.4823,0,1,-100.693,-86.638,1,17.24,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:28.548,frame_000574.jpg,-0.0851,49.33,0.4823,0,1,-98.246,-90.238,0,,0,
20260612_000237,2026-06-12T07:07:29.056,frame_000575.jpg,-0.1235,49.96,0.4823,0,1,-95.523,-93.649,1,16.80,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:29.568,frame_000576.jpg,-0.0741,49.33,0.4823,0,0,-92.115,-96.784,0,,0,
20260612_000237,2026-06-12T07:07:30.079,frame_000577.jpg,-0.1071,49.65,0.4823,0,1,-88.553,-99.555,1,17.63,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:30.593,frame_000578.jpg,0.0000,49.65,0.4823,0,1,-84.887,-101.679,0,,0,
20260612_000237,2026-06-12T07:07:31.097,frame_000579.jpg,-0.1071,49.65,0.4823,0,1,-80.823,-103.735,1,16.74,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:31.611,frame_000580.jpg,-0.1729,49.96,0.4823,0,1,-76.419,-105.392,1,16.92,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:32.112,frame_000581.jpg,-0.1235,49.96,0.4823,0,1,-71.845,-106.515,0,,0,
20260612_000237,2026-06-12T07:07:32.613,frame_000582.jpg,0.0000,49.96,0.4823,0,1,-67.207,-107.269,1,21.71,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:33.127,frame_000583.jpg,-0.0796,49.96,0.4823,0,1,-62.758,-107.615,0,,0,
20260612_000237,2026-06-12T07:07:33.639,frame_000584.jpg,0.0000,50.27,0.4823,0,1,-58.170,-107.832,0,,0,
